1602,A,522177087120822,0.24977015,-0.047898285,0.40667614
1602.0,A,522177136620822.0,0.1166121,0.0,0.0785747
1602.0,A,522177186120822.0,0.1166121,-0.047898285,0.0785747
1602.0,A,522177235620822.0,0.1166121,-0.08092148,-0.08334549
1602.0,A,522177285120822.0,0.10276366,-0.16614263,-0.21224248
1602.0,A,522177334620822.0,-0.045308094,-0.17040369,-0.45831856
1602.0,A,522177384120822.0,-0.48100126,-0.31527966,-0.8929465
1602.0,A,522177433620822.0,-0.73559946,-0.7552339,-0.8929465
1602.0,A,522177483120822.0,-0.73559946,-1.3688262,0.0019675435
1602.0,A,522177532620822.0,0.00042717103,-1.3688262,0.0019675435
1602.0,A,522177582120822.0,0.00042717103,-1.3453743,0.0019675435
1602.0,A,522177631620822.0,0.00042717103,-1.0875804,0.0019675435
1602.0,A,522177681120822.0,0.00042717103,-0.77119684,0.0019675435
1602.0,A,522177730620822.0,0.00042717103,0.8863546,0.0019675435
1602.0,A,522177780120822.0,0.00042717103,0.8863546,0.0019675435
1602.0,A,522177829620822.0,0.00042717103,0.78941554,0.0019675435
1602.0,A,522177879120822.0,0.00042717103,-0.17571403,0.0019675435
1602.0,A,522177928620822.0,0.27318493,-0.8180685,-0.77896714
1602.0,A,522177978226792.0,0.27318493,-0.93844336,-0.77896714
1602.0,A,522178027832762.0,-0.13481134,-0.8180685,-0.29640236
1602.0,A,522178077438732.0,-0.13481134,-0.1469519,0.27138358
1602.0,A,522178127044702.0,0.41269463,-0.14372547,0.27138358
1602.0,A,522178176650672.0,1.2372093,-0.13839915,0.0019675435
1602.0,A,522178226256642.0,1.8476058,0.114068516,0.0019675435
1602.0,A,522178275862612.0,1.8635848,0.27492344,0.0019675435
1602.0,A,522178325468582.0,1.8635848,0.39210254,0.0019675435
1602.0,A,522178375074552.0,1.6611845,0.5731975,0.0019675435
1602.0,A,522178424680522.0,1.0763544,0.5966333,0.9510148
1602.0,A,522178474286492.0,0.32001662,0.5966333,0.9510148
1602.0,A,522178523892462.0,-0.37347052,0.47838894,0.23515712
1602.0,A,522178573498432.0,-1.1670926,0.32072982,-0.48922268
1602.0,A,522178623104402.0,-1.2587343,-0.14692128,-0.48922268
1602.0,A,522178672710372.0,-1.2587343,-0.54530835,0.0019675435
1602.0,A,522178722316342.0,-0.2669731,-0.54530835,0.0019675435
1602.0,A,522178771922312.0,-0.2669731,-0.5367862,0.0019675435
1602.0,A,522178821528282.0,-1.5218546,-0.18631421,-0.90681195
1602.0,A,522178871134252.0,-1.5218546,-0.15329102,-0.90681195
1602.0,A,522178920740222.0,-0.7655169,-0.15329102,-0.5989505
1602.0,A,522178970346192.0,-0.47363442,-0.28431854,-0.37311447
1602.0,A,522179020015802.0,-0.24247202,-0.30775437,-0.19947636
1602.0,A,522179069685412.0,-0.09013921,-0.30775437,-0.042882487
1602.0,A,522179119355022.0,-0.09013921,-0.21401109,0.092406094
1602.0,A,522179169024632.0,-0.43208724,-0.12026782,0.25539157
1602.0,A,522179218694242.0,-0.43208724,0.16202618,0.47803208
1602.0,A,522179268363852.0,0.6150677,0.16202618,0.9478137
1602.0,A,522179318033462.0,1.9082987,0.16202618,0.969119
1602.0,A,522179367703072.0,1.9082987,0.67548364,0.969119
1602.0,A,522179417372682.0,1.075262,0.67548364,1.3249173
1602.0,A,522179467042292.0,1.0102808,0.51036763,1.3249173
1602.0,A,522179516711902.0,0.934647,0.46882233,1.2215867
1602.0,A,522179566381512.0,0.61293715,0.43899494,0.9840327
1602.0,A,522179616051122.0,-0.28401548,0.21422414,0.5376869
1602.0,A,522179665720732.0,-0.7921466,-0.067005664,-0.13769075
1602.0,A,522179715390342.0,-1.0573975,-0.2726017,-0.13769075
1602.0,A,522179765059952.0,-1.3396925,-0.2726017,0.0019675435
1602.0,A,522179814729562.0,-1.3396925,-0.3269302,0.0019675435
1602.0,A,522179864399172.0,-0.70053387,-0.23318692,0.0019675435
1602.0,A,522179914068782.0,-0.70053387,0.013954432,-0.013054815
1602.0,A,522179963738392.0,-1.6773814,0.5998499,-0.013054815
1602.0,A,522180013408002.0,-1.6773814,0.5998499,0.3725709
1602.0,A,522180063116992.0,-1.0435491,0.32820743,0.3725709
1602.0,A,522180112825982.0,-0.17429323,-0.07552778,0.15099591
1602.0,A,522180162534972.0,-0.16896692,-0.36421445,-0.020511666
1602.0,A,522180212243962.0,0.17298296,-0.592181,-0.1302339
1602.0,A,522180261952952.0,0.6843099,-0.8371918,-0.33263415
1602.0,A,522180311661942.0,0.9548772,-0.8371918,-0.33263415
1602.0,A,522180361370932.0,0.99216145,-0.3418367,-0.22823983
1602.0,A,522180411079922.0,1.349025,-0.2310492,0.5110537
1602.0,A,522180460788912.0,2.1287985,-0.15754595,0.8487425
1602.0,A,522180510497902.0,2.1287985,0.11409648,0.903071
1602.0,A,522180560206892.0,1.9999017,0.2600377,0.8487425
1602.0,A,522180609915882.0,1.7985666,0.28453878,0.0019675435
1602.0,A,522180659624872.0,1.5812527,0.46030742,0.0019675435
1602.0,A,522180709333862.0,0.869656,0.6627077,0.0019675435
1602.0,A,522180759042852.0,-0.030492395,0.6627077,0.6910834
1602.0,A,522180808751842.0,-0.7133269,0.6563161,0.6910834
1602.0,A,522180858460832.0,-1.3215913,0.6126392,-0.15260579
1602.0,A,522180908169822.0,-1.5847116,0.1801418,-0.15260579
1602.0,A,522180957878812.0,-1.5847116,0.15883651,0.0019675435
1602.0,A,522181007587802.0,-1.2086732,-0.3407725,0.0019675435
1602.0,A,522181057296792.0,-0.4374218,-0.3407725,0.0019675435
1602.0,A,522181107036352.0,-0.4374218,-0.08084798,0.0019675435
1602.0,A,522181156775912.0,-1.0403615,-0.08084798,-0.22610903
1602.0,A,522181206515472.0,-1.0403615,-0.12985013,-0.22610903
1602.0,A,522181256255032.0,0.033425067,-0.41534102,-0.22610903
1602.0,A,522181305994592.0,0.49255404,-0.5005622,-0.2538059
1602.0,A,522181355734152.0,0.6789673,-0.5005622,-0.3049402
1602.0,A,522181405473712.0,0.6789673,-0.41959593,-0.3049402
1602.0,A,522181455213272.0,0.63103044,-0.31839582,0.22343096
1602.0,A,522181504952832.0,0.63103044,0.12581944,0.22343096
1602.0,A,522181554692392.0,0.6278346,0.12581944,0.0019675435
1602.0,A,522181604431952.0,0.858997,0.08640467,0.0019675435
1602.0,A,522181654171512.0,2.2960386,0.08640467,1.4154619
1602.0,A,522181703911072.0,2.2960386,0.20571429,1.4154619
1602.0,A,522181753650632.0,1.7271875,0.27282593,0.0019675435
1602.0,A,522181803390192.0,1.277646,0.36337343,0.0019675435
1602.0,A,522181853129752.0,0.8078643,0.4805525,0.8380885
1602.0,A,522181902869312.0,0.1165077,0.4805525,0.8380885
1602.0,A,522181952608872.0,-0.7740725,0.43689132,0.030614635
1602.0,A,522182002348432.0,-1.7413327,0.359127,-0.5307797
1602.0,A,522182052087992.0,-1.7413327,0.18016258,-0.5307797
1602.0,A,522182101827552.0,-1.7338758,0.051265582,0.0019675435
1602.0,A,522182151590662.0,-1.3333364,-0.05526086,0.0019675435
1602.0,A,522182201353772.0,-1.3333364,-0.05526086,0.0019675435
1602.0,A,522182251116882.0,-1.7754211,0.30053747,0.0019675435
1602.0,A,522182300879992.0,-1.7754211,0.30053747,0.0019675435
1602.0,A,522182350643102.0,-0.47686377,0.0011981562,-0.9835171
1602.0,A,522182400406212.0,0.32741088,-0.32796854,-0.9835171
1602.0,A,522182450169322.0,0.3955878,-0.3876284,-0.62558824
1602.0,A,522182499932432.0,0.49040273,-0.4195813,-0.16326243
1602.0,A,522182549695542.0,0.6214303,-0.44941375,0.46417832
1602.0,A,522182599458652.0,0.6864114,-0.44941375,1.0905538
1602.0,A,522182649221762.0,0.6864114,-0.1308997,1.0905538
1602.0,A,522182698984872.0,0.7886768,-0.04354801,0.0019675435
1602.0,A,522182748747982.0,1.9583371,-0.04354801,0.0019675435
1602.0,A,522182798511092.0,1.9583371,0.4390168,0.0019675435
1602.0,A,522182848274202.0,1.1082561,0.5508695,0.0019675435
1602.0,A,522182898037312.0,0.8738979,0.60732853,0.0019675435
1602.0,A,522182947800422.0,0.85259265,0.60732853,0.0019675435
1602.0,A,522182997563532.0,0.4967943,0.45073467,0.59627163
1602.0,A,522183047326642.0,0.02808117,0.33887953,0.59627163
1602.0,A,522183097089752.0,-0.28404132,0.011843343,0.0019675435
1602.0,A,522183146852862.0,-0.6472965,-0.14688106,0.0019675435
1602.0,A,522183196632922.0,-1.1543623,-0.5175931,0.0019675435
1602.0,A,522183246412982.0,-1.1543623,-0.5644647,0.0019675435
1602.0,A,522183296193042.0,-1.1383834,-0.5314415,0.0019675435
1602.0,A,522183345973102.0,-0.95728844,-0.5314415,0.0019675435
1602.0,A,522183395753162.0,-0.95728844,-0.31838864,-0.15154399
1602.0,A,522183445533222.0,-1.011617,-0.15433791,-0.15154399
1602.0,A,522183495313282.0,-1.011617,-0.15433791,0.38321877
1602.0,A,522183545093342.0,-0.40228567,-0.26406014,0.39067242
1602.0,A,522183594873402.0,-0.13492186,-0.43448886,0.39067242
1602.0,A,522183644653462.0,0.21981119,-0.43448886,0.22129537
1602.0,A,522183694433522.0,0.75244343,-0.370573,0.22129537
1602.0,A,522183744213582.0,0.8387298,-0.30985293,0.30012494
1602.0,A,522183793993642.0,0.9047762,0.04914118,0.4450009
1602.0,A,522183843773702.0,1.3809494,0.45500693,0.74007916
1602.0,A,522183893553762.0,1.3809494,0.85341585,1.1416838
1602.0,A,522183943333822.0,1.2328776,1.2188015,1.2162523
1602.0,A,522183993113882.0,0.46375674,1.2188015,1.1416838
1602.0,A,522184042893942.0,0.46375674,0.9780518,0.0019675435
1602.0,A,522184092674002.0,0.7811912,0.67977774,0.0019675435
1602.0,A,522184142454062.0,0.7811912,0.596698,0.0019675435
1602.0,A,522184192234122.0,0.3518896,0.37405774,0.0019675435
1602.0,A,522184242019962.0,0.034440797,0.28137976,0.0019675435
1602.0,A,522184291805802.0,-0.48221245,0.08430582,-0.10148241
1602.0,A,522184341591642.0,-0.49393037,-0.48454538,-0.10148241
1602.0,A,522184391377482.0,-0.52162725,-0.8158426,0.0019675435
1602.0,A,522184441163322.0,-1.6231107,-0.8158426,0.0019675435
1602.0,A,522184490949162.0,-1.7637255,-0.7071856,0.0019675435
1602.0,A,522184540735002.0,-1.7637255,-0.0136985015,0.0019675435
1602.0,A,522184590520842.0,-1.1245669,-0.0136985015,-0.17285514
1602.0,A,522184640306682.0,-0.6579811,-0.32263237,-0.17285514
1602.0,A,522184690092522.0,-0.13492666,-0.32263237,0.13926895
1602.0,A,522184739878362.0,-0.13492666,-0.32263237,0.13926895
1602.0,A,522184789664202.0,-0.13492666,-0.25978178,-0.027977573
1602.0,A,522184839450042.0,-0.05609709,-0.25978178,-0.027977573
