1635.0,64768387541043.0,8.114398,-6.5786676,0.36257192
1635.0,64768437041043.0,6.433669,-6.43741,0.36257192
1635.0,64768486541043.0,6.433669,-6.43741,0.92042094
1635.0,64768536041043.0,6.1200285,-6.3272767,1.5764322
1635.0,64768585541043.0,6.1200285,-6.3129115,2.0265422
1635.0,64768635041043.0,6.316353,-6.3129115,2.2061071
1635.0,64768684541043.0,12.847735,-8.321647,2.4239795
1635.0,64768734041043.0,16.101456,-8.321647,2.665794
1635.0,64768783541043.0,16.101456,-6.8731546,2.4239795
1635.0,64768833041043.0,11.834988,-5.134964,2.0863972
1635.0,64768882541043.0,7.8582187,-4.220379,1.6267104
1635.0,64768932041043.0,6.919692,-2.1972785,0.6163573
1635.0,64768981541043.0,6.867019,-2.190096,-0.0013467384
1635.0,64769031041043.0,6.7018194,-1.323395,-0.34371758
1635.0,64769080541043.0,5.8518777,-1.323395,-0.8417115
1635.0,64769130041043.0,5.8518777,-2.6856956,-1.1840824
1635.0,64769179541043.0,6.282834,-4.244321,-1.1840824
1635.0,64769229041043.0,8.363396,-5.173271,0.5900211
1635.0,64769278541043.0,13.343335,-6.0687027,2.000206
1635.0,64769328139423.0,13.343335,-6.3607955,3.118298
1635.0,64769377737803.0,8.100033,-6.0687027,3.8389528
1635.0,64769427336183.0,8.076091,-6.1381345,3.8389528
1635.0,64769476934563.0,8.076091,-6.1381345,2.1941361
1635.0,64769526532943.0,8.368184,-6.875549,2.1941361
1635.0,64769576131323.0,9.582044,-8.350377,3.295469
1635.0,64769625729703.0,11.394455,-8.350377,3.87726
1635.0,64769675328083.0,12.127081,-7.603386,3.295469
1635.0,64769724926463.0,12.378471,-7.603386,2.854936
1635.0,64769774524843.0,12.127081,-6.959346,1.4950293
1635.0,64769824123223.0,11.274745,-6.727108,1.0951977
1635.0,64769873721603.0,11.274745,-5.503671,0.6139631
1635.0,64769923319983.0,14.90196,-5.503671,0.6139631
1635.0,64769972918363.0,14.90196,-6.214749,1.0760441
1635.0,64770022516743.0,8.933215,-6.214749,1.0760441
1635.0,64770072115123.0,3.6827312,-2.879626,0.7767688
1635.0,64770121713503.0,0.120159,-1.3545196,0.7767688
1635.0,64770171311883.0,-1.5342344,-1.1294646,3.0752025
1635.0,64770220910263.0,-2.26686,-1.1246762,4.540454
1635.0,64770270508643.0,-2.26686,-1.1246762,6.429479
1635.0,64770320107023.0,0.079457566,-2.9586349,8.5268
1635.0,64770369764853.0,1.4920366,-6.320094,9.477298
1635.0,64770419422683.0,1.4920366,-6.320094,9.477298
1635.0,64770469080513.0,0.24705169,-5.0583496,7.8803654
1635.0,64770518738343.0,-0.5621885,-5.0583496,7.8803654
1635.0,64770568396173.0,-0.5621885,-5.276222,9.106196
1635.0,64770618054003.0,0.9533412,-7.653664,10.059089
1635.0,64770667711833.0,0.9533412,-7.8475947,11.052683
1635.0,64770717369663.0,0.9533412,-9.030331,11.162816
1635.0,64770767027493.0,0.962918,-9.030331,11.052683
1635.0,64770816685323.0,0.962918,-8.5538845,9.606585
1635.0,64770866343153.0,-0.04504092,-5.242703,8.069508
1635.0,64770916000983.0,-0.04504092,-3.1142578,5.220407
1635.0,64770965658813.0,0.1225532,-1.9674352,4.320187
1635.0,64771015316643.0,0.66364276,-1.4885949,3.3888428
1635.0,64771064974473.0,0.689979,-1.4885949,3.3888428
1635.0,64771114632303.0,2.2917,-2.3385365,3.3888428
1635.0,64771164290133.0,4.532673,-3.198055,4.056825
1635.0,64771213947963.0,7.9108915,-3.5356374,4.9259205
1635.0,64771263605793.0,11.145458,-3.7511156,5.416732
1635.0,64771313263623.0,14.10948,-3.8253357,4.9259205
1635.0,64771362921453.0,14.10948,-6.238691,5.0959086
1635.0,64771412620683.0,9.222914,-6.238691,4.16217
1635.0,64771462319913.0,8.578874,-7.533954,2.476652
1635.0,64771512019143.0,7.9491987,-6.118981,2.2899044
1635.0,64771561718373.0,8.578874,-8.225879,1.372925
1635.0,64771611417603.0,10.015394,-8.288128,0.92520934
1635.0,64771661116833.0,11.193342,-8.288128,0.8892963
1635.0,64771710816063.0,11.193342,-7.6560583,0.8892963
1635.0,64771760515293.0,10.898855,-6.583456,0.8892963
1635.0,64771760515293.0,10.707319,-5.8987145,0.5948095
1635.0,64771810214523.0,8.655488,-3.7582982,0.18779519
1635.0,64771959312213.0,8.602816,-2.9011738,0.03696049
1635.0,64771959312213.0,8.602816,-2.7862523,-1.0428245
1635.0,64772009011443.0,8.6674595,-2.5899277,-1.0428245
1635.0,64772058710673.0,8.6674595,-2.5899277,-1.1385926
1635.0,64772108409903.0,8.327482,-2.8461072,-0.8249521
1635.0,64772158109133.0,7.7504797,-4.172495,0.12794015
1635.0,64772207808363.0,8.327482,-4.493318,1.1670237
1635.0,64772257507593.0,10.048913,-4.493318,2.596362
1635.0,64772307206823.0,10.048913,-4.1078515,3.9275382
1635.0,64772356906053.0,7.4583874,-4.1078515,3.9275382
1635.0,64772406605283.0,6.601263,-5.6401405,2.7639563
1635.0,64772456328093.0,6.601263,-5.8149176,1.6889597
1635.0,64772506050903.0,8.044967,-6.083068,1.064073
1635.0,64772555773713.0,8.796746,-6.389526,1.064073
1635.0,64772605496523.0,9.874137,-6.8228765,1.8038813
1635.0,64772655219333.0,10.678589,-8.2593975,2.1654058
1635.0,64772704942143.0,12.019341,-8.2593975,2.5029883
1635.0,64772754664953.0,12.845341,-7.888296,2.5029883
1635.0,64772804387763.0,12.845341,-6.7893577,1.823035
1635.0,64772854110573.0,9.620352,-4.4717703,1.1622353
1635.0,64772903833383.0,9.299528,-3.3249476,0.28116906
1635.0,64772953556193.0,9.237279,-2.9059622,0.063296705
1635.0,64773003279003.0,9.237279,-2.4678235,-0.0947206
1635.0,64773053001813.0,7.6666827,-2.3241713,-0.24076691
1635.0,64773102724623.0,6.8239236,-2.3241713,-0.24076691
1635.0,64773152447433.0,6.5078893,-3.3081882,0.8869021
1635.0,64773202170243.0,6.8239236,-3.4183214,1.2364556
1635.0,64773251893053.0,8.344242,-4.0743327,1.3777134
1635.0,64773301615863.0,11.253197,-4.7375264,3.451092
1635.0,64773351338673.0,11.253197,-5.405509,3.451092
1635.0,64773401061483.0,8.176648,-6.0902505,3.2260373
1635.0,64773450806503.0,8.164677,-6.4709287,2.3306057
1635.0,64773450806503.0,8.097639,-6.4709287,1.0425252
1635.0,64773500551523.0,7.863007,-6.5068417,0.50143564
1635.0,64773649786583.0,7.863007,-7.2083426,0.40566754
1635.0,64773649786583.0,10.549301,-8.345589,0.50143564
1635.0,64773699531603.0,11.26038,-8.38629,1.7871219
1635.0,64773749276623.0,11.751191,-8.43178,2.1989245
1635.0,64773799021643.0,11.559655,-8.38629,2.3234231
1635.0,64773848766663.0,11.559655,-5.6784477,2.3234231
1635.0,64773898511683.0,9.467122,-4.055179,2.249203
1635.0,64773948256703.0,9.467122,-3.6457705,0.83183545
1635.0,64773998001723.0,9.682601,-3.3345244,0.83183545
1635.0,64774047746743.0,9.682601,-2.5540147,0.7408558
1635.0,64774097491763.0,7.683442,-1.5316905,0.197372
1635.0,64774147236783.0,5.8710313,-1.5316905,-0.2527379
1635.0,64774196981803.0,5.8111763,-3.068768,-0.2527379
1635.0,64774246726823.0,5.8710313,-4.371214,1.1191397
1635.0,64774296471843.0,8.554932,-4.8261123,1.657835
1635.0,64774346216863.0,11.897237,-4.8261123,3.1637878
1635.0,64774395961883.0,11.897237,-5.269039,3.5253124
1635.0,64774445706903.0,9.419238,-6.284181,3.5253124
1635.0,64774495470623.0,9.251644,-6.830059,2.1749825
1635.0,64774545234343.0,9.251644,-6.830059,0.5349544
1635.0,64774594998063.0,9.251644,-8.170812,0.5349544
1635.0,64774644761783.0,10.22369,-9.377489,1.02816
1635.0,64774694525503.0,11.552472,-9.377489,1.337012
1635.0,64774744289223.0,11.746403,-8.1756,1.6051626
1635.0,64774794052943.0,11.961881,-7.7590094,1.6051626
1635.0,64774843816663.0,11.961881,-6.047155,1.4734815
1635.0,64774893580383.0,9.613169,-4.040814,1.1047745
1635.0,64774943344103.0,8.576479,-3.293823,0.40087914
1635.0,64774993107823.0,8.576479,-2.7862523,0.30989948
1635.0,64775042871543.0,10.489447,-2.6138697,-0.28625673
1635.0,64775092635263.0,10.489447,-2.106299,-1.1505636
1635.0,64775142398983.0,7.362619,-2.106299,-1.1505636
1635.0,64775192162703.0,6.357054,-3.435081,0.19018939
1635.0,64775241926423.0,6.357054,-3.8780081,0.6331167
1635.0,64775291690143.0,8.437615,-3.8780081,1.3394063
1635.0,64775341453863.0,10.970681,-4.7830167,3.6976948
1635.0,64775391217583.0,10.970681,-5.719149,3.6976948
1635.0,64775440981303.0,9.570073,-7.3950906,2.653823
1635.0,64775490745023.0,9.483882,-7.3950906,1.7966987
1635.0,64775540523023.0,9.483882,-7.3950906,1.0090064
1635.0,64775590301023.0,9.483882,-7.45734,1.0090064
1635.0,64775640079023.0,9.919626,-7.814076,1.2340614
1635.0,64775689857023.0,11.222073,-8.637681,1.8996494
1635.0,64775739635023.0,11.688942,-7.814076,2.1654058
1635.0,64775789413023.0,11.9235735,-7.6847887,2.1654058
1635.0,64775839191023.0,11.9235735,-6.3033347,1.9475335
1635.0,64775888969023.0,9.9651165,-4.2898107,1.8661306
1635.0,64775938747023.0,9.570073,-3.6194344,0.97069913
1635.0,64775988525023.0,9.570073,-2.9873652,0.6355109
1635.0,64776038303023.0,9.570073,-2.5181017,0.52298343
1635.0,64776088081023.0,9.19179,-2.058415,-0.29104513
1635.0,64776137859023.0,6.8454714,-2.058415,-0.45624506
1635.0,64776187637023.0,6.268469,-2.6761189,-0.45624506
1635.0,64776237415023.0,6.268469,-3.8708255,0.7480384
1635.0,64776287193023.0,7.408109,-4.3281183,0.9060557
1635.0,64776336971023.0,11.76795,-4.3568487,3.439121
1635.0,64776386749023.0,11.76795,-5.5659204,3.439121
1635.0,64776436527023.0,9.036166,-6.2889695,3.3122284
1635.0,64776486305023.0,9.036166,-6.8492126,2.7926867
1635.0,64776536083023.0,9.036166,-6.6624646,1.6123452
1635.0,64776585870543.0,9.158271,-6.8492126,1.4447511
1635.0,64776635658063.0,9.210943,-9.193136,1.4447511
1635.0,64776685445583.0,10.88449,-9.193136,1.7990929
1635.0,64776735233103.0,11.5812025,-8.154053,1.7990929
1635.0,64776785020623.0,12.232426,-7.8475947,1.6314988
1635.0,64776834808143.0,12.232426,-6.7510505,1.2077252
1635.0,64776884595663.0,10.027366,-4.115034,1.1454759
1635.0,64776934383183.0,8.631546,-3.6242228,1.1119571
1635.0,64776984170703.0,8.631546,-3.6242228,0.7504326
1635.0,64777033958223.0,9.704148,-6.4828997,0.6618471
1635.0,64777083745743.0,9.704148,-6.4828997,-0.17133506
1635.0,64777133533263.0,8.04736,-5.719149,-0.27667993
1635.0,64777183320783.0,5.5980926,-4.2251673,-0.17133506
1635.0,64777233108303.0,3.8982093,-2.463035,1.1789947
1635.0,64777282895823.0,3.8982093,-2.463035,2.1773767
1635.0,64777332683343.0,5.8734255,-2.6761189,2.5915737
1635.0,64777382470863.0,6.9603934,-2.8508956,3.2811038
1635.0,64777432258383.0,8.272416,-2.9801826,3.2811038
1635.0,64777482045903.0,10.2596035,-5.2929816,2.2779334
1635.0,64777531833423.0,13.032089,-7.7949224,2.1701941
1635.0,64777581620943.0,13.032089,-8.005612,2.1701941
1635.0,64777631419513.0,12.139051,-8.245032,3.0129533
1635.0,64777681218083.0,11.844564,-8.46051,3.3601124
1635.0,64777731016653.0,10.652252,-8.261791,3.7072716
1635.0,64777780815223.0,10.606763,-8.261791,3.3601124
1635.0,64777830613793.0,10.2835455,-7.653664,3.1398458
1635.0,64777880412363.0,10.2835455,-5.752668,2.3353941
1635.0,64777930210933.0,9.0098295,-4.6513352,1.8014871
1635.0,64777980009503.0,9.0098295,-3.968988,1.0257658
1635.0,64778029808073.0,9.558102,-3.1860838,0.791134
1635.0,64778079606643.0,10.506206,-2.6138697,0.30511108
1635.0,64778129405213.0,10.506206,-2.295441,-0.633416
